,Team Name,Season,Wins,Losses,Win Percent,Division Rank,SRS,Pace,Relative Pace,Offensive Rating,Relative Offensive Rating,Defensive Rating,Relative Defensive Rating,Playoff Result,Coaches,Top Win Shares
155,Philadelphia 76ers,1990-91,44,38,.537,2,-0.39,95.7,-2.1,107.9,0.0,108.1,0.2,Lost E. Conf. Semis,J. Lynam (44-38),C. Barkley (13.4)
156,Philadelphia 76ers,1989-90,53,29,.646,1,4.23,96.5,-1.8,113.5,5.4,108.4,0.3,Lost E. Conf. Semis,J. Lynam (53-29),C. Barkley (17.3)
157,Philadelphia 76ers,1988-89,46,36,.561,2,1.68,98.5,-2.1,113.0,5.2,111.5,3.7,Lost E. Conf. 1st Rnd.,J. Lynam (46-36),C. Barkley (16.1)
158,Philadelphia 76ers,1987-88,36,46,.439,4,-0.79,96.0,-3.6,108.8,0.8,110.3,2.3,None,"M. Guokas (20-23), J. Lynam (16-23)",C. Barkley (16.7)
159,Philadelphia 76ers,1986-87,45,37,.549,2,0.11,97.3,-3.5,108.3,0.0,108.5,0.2,Lost E. Conf. 1st Rnd.,M. Guokas (45-37),C. Barkley (12.0)
160,Philadelphia 76ers,1985-86,54,28,.659,2,2.46,100.5,-1.6,108.6,1.4,106.3,-0.9,Lost E. Conf. Semis,M. Guokas (54-28),C. Barkley (10.8)
161,Philadelphia 76ers,1984-85,58,24,.707,2,4.17,100.8,-1.3,111.3,3.4,107.3,-0.6,Lost E. Conf. Finals,B. Cunningham (58-24),M. Malone (11.9)
162,Philadelphia 76ers,1983-84,52,30,.634,2,2.39,99.6,-1.8,106.8,-0.8,104.6,-3.0,Lost E. Conf. 1st Rnd.,B. Cunningham (52-30),J. Erving (10.1)
163,Philadelphia 76ers,1982-83,65,17,.793,1,7.53,102.7,-0.4,108.3,3.6,100.9,-3.8,Won Finals,B. Cunningham (65-17),M. Malone (15.1)
164,Philadelphia 76ers,1981-82,58,24,.707,2,5.74,100.6,-0.3,109.6,2.7,103.9,-3.0,Lost Finals,B. Cunningham (58-24),J. Erving (13.3)
165,Philadelphia 76ers,1980-81,62,20,.756,2,7.76,103.4,1.6,107.0,1.5,99.5,-6.0,Lost E. Conf. Finals,B. Cunningham (62-20),J. Erving (13.8)
166,Philadelphia 76ers,1979-80,59,23,.720,2,4.04,103.0,-0.1,105.0,-0.3,101.0,-4.3,Lost Finals,B. Cunningham (59-23),J. Erving (12.5)
167,Philadelphia 76ers,1978-79,47,35,.573,2,1.74,106.7,0.9,102.0,-1.8,100.3,-3.5,Lost E. Conf. Semis,B. Cunningham (47-35),J. Erving (7.9)
168,Philadelphia 76ers,1977-78,55,27,.671,1,4.87,108.4,1.7,105.0,4.1,100.3,-0.6,Lost E. Conf. Finals,"G. Shue (2-4), B. Cunningham (53-23)",J. Erving (9.1)
169,Philadelphia 76ers,1976-77,50,32,.610,1,3.78,108.3,1.8,101.2,1.7,97.6,-1.9,Lost Finals,G. Shue (50-32),J. Erving (11.5)
170,Philadelphia 76ers,1975-76,46,36,.561,2,0.33,107.5,2.0,98.2,-0.1,98.0,-0.3,Lost E. Conf. 1st Rnd.,G. Shue (46-36),D. Collins (10.0)
171,Philadelphia 76ers,1974-75,34,48,.415,4,-2.60,103.4,-1.1,95.8,-1.9,98.8,1.1,None,G. Shue (34-48),D. Collins (7.7)
172,Philadelphia 76ers,1973-74,25,57,.305,4,-5.94,108.3,0.5,93.1,-4.6,99.0,1.3,None,G. Shue (25-57),S. Mix (8.2)
173,Philadelphia 76ers,1972-73,9,73,.110,4,-11.50,115.2,4.5,90.2,-6.6,100.6,3.8,None,"R. Rubin (4-47), K. Loughery (5-26)",J. Block (3.4)
174,Philadelphia 76ers,1971-72,30,52,.366,3,-3.44,115.8,3.8,96.4,-1.5,99.5,1.6,None,J. Ramsay (30-52),B. Cunningham (8.3)
175,Philadelphia 76ers,1970-71,47,35,.573,2,1.81,115.7,0.6,98.8,1.6,97.5,0.3,Lost E. Conf. Semis,J. Ramsay (47-35),A. Clark (11.4)
176,Philadelphia 76ers,1969-70,42,40,.512,4,3.32,120.9,3.8,100.5,1.5,97.7,-1.3,Lost E. Div. Semis,J. Ramsay (42-40),B. Cunningham (10.3)
177,Philadelphia 76ers,1968-69,55,27,.671,2,4.79,120.4,3.5,98.1,2.6,93.9,-1.6,Lost E. Div. Semis,J. Ramsay (55-27),H. Greer (9.9)
178,Philadelphia 76ers,1967-68,62,20,.756,1,7.96,124.3,4.5,98.1,1.3,91.2,-5.6,Lost E. Div. Finals,A. Hannum (62-20),W. Chamberlain (20.4)
179,Philadelphia 76ers,1966-67,68,13,.840,1,8.50,122.9,1.3,101.5,5.4,93.9,-2.2,Won Finals,A. Hannum (68-13),W. Chamberlain (21.9)
180,Philadelphia 76ers,1965-66,55,25,.688,1,4.16,122.8,1.4,95.3,0.4,91.5,-3.4,Lost E. Div. Finals,D. Schayes (55-25),W. Chamberlain (21.4)
181,Philadelphia 76ers,1964-65,40,40,.500,3,-0.13,119.1,1.8,94.1,0.5,94.2,0.6,Lost E. Div. Finals,D. Schayes (40-40),W. Chamberlain (7.6)
182,Philadelphia 76ers,1963-64,34,46,.425,3,-3.75,119.4,6.2,93.8,-0.8,97.5,2.9,Lost E. Div. Semis,D. Schayes (34-46),H. Greer (8.1)
183,Philadelphia 76ers,1962-63,48,32,.600,2,3.40,123.3,8.3,98.4,2.5,95.3,-0.6,Lost E. Div. Semis,A. Hannum (48-32),H. Greer (8.2)
184,Philadelphia 76ers,1961-62,41,39,.513,3,2.24,128.8,7.5,93.4,-0.2,91.6,-2.0,Lost E. Div. Semis,A. Hannum (41-39),H. Greer (8.5)
185,Philadelphia 76ers,1960-61,38,41,.481,3,1.93,129.1,5.6,93.6,1.5,91.9,-0.2,Lost E. Div. Finals,A. Hannum (38-41),L. Costello (8.6)
186,Philadelphia 76ers,1959-60,45,30,.600,3,2.77,127.2,4.9,93.1,2.0,91.0,-0.1,Lost E. Div. Semis,P. Seymour (45-30),D. Schayes (9.5)
187,Philadelphia 76ers,1958-59,35,37,.486,3,3.74,121.0,9.0,92.5,2.3,89.2,-1.0,Lost E. Div. Finals,P. Seymour (35-37),D. Schayes (9.4)
188,Philadelphia 76ers,1957-58,41,31,.569,2,2.18,119.1,2.1,89.9,1.1,88.1,-0.7,Lost E. Div. Semis,P. Seymour (41-31),D. Schayes (13.7)
189,Philadelphia 76ers,1956-57,38,34,.528,2,-1.03,112.3,7.4,88.3,-0.6,89.5,0.6,Lost E. Div. Finals,"A. Cervi (4-8), P. Seymour (34-26)",D. Schayes (12.5)
190,Philadelphia 76ers,1955-56,35,37,.486,3,0.17,108.5,5.7,88.0,-2.3,88.0,-2.3,Lost E. Div. Finals,A. Cervi (35-37),D. Schayes (11.8)
191,Philadelphia 76ers,1954-55,43,29,.597,1,1.23,103.6,5.5,87.5,-2.3,86.2,-3.6,Won Finals,A. Cervi (43-29),D. Schayes (12.0)
192,Philadelphia 76ers,1953-54,42,30,.583,2,4.27,93.5,9.9,88.2,0.7,83.0,-4.5,Lost Finals,A. Cervi (42-30),D. Schayes (14.8)
193,Philadelphia 76ers,1952-53,47,24,.662,2,3.62,92.8,12.3,90.6,2.6,86.0,-1.7,Lost E. Div. Semis,A. Cervi (47-24),D. Schayes (13.1)
194,Philadelphia 76ers,1951-52,40,26,.606,1,3.94,96.1,10.3,89.2,2.3,84.6,-2.3,Lost E. Div. Finals,A. Cervi (40-26),D. Schayes (8.5)
195,Philadelphia 76ers,1950-51,32,34,.485,4,0.62,98.1,12.6,86.4,1.3,85.9,0.8,Lost E. Div. Finals,A. Cervi (32-34),D. Schayes (10.3)
196,Philadelphia 76ers,1949-50,51,13,.797,1,6.48,None,None,None,None,None,None,Lost Finals,A. Cervi (51-13),D. Schayes (12.8)
197,Boston Celtics,2018-19,24,15,.615,3,5.69,98.8,-0.7,112.0,2.0,105.4,-4.6,None,B. Stevens (24-15),K. Irving (5.0)
198,Boston Celtics,2017-18,55,27,.671,2,3.23,96.0,-1.3,107.6,-1.0,103.9,-4.7,Lost E. Conf. Finals,B. Stevens (55-27),K. Irving (8.9)
199,Boston Celtics,2016-17,53,29,.646,1,2.25,96.8,0.4,111.2,2.4,108.4,-0.4,Lost E. Conf. Finals,B. Stevens (53-29),I. Thomas (12.5)
200,Boston Celtics,2015-16,48,34,.585,2,2.84,98.5,2.7,106.8,0.4,103.6,-2.8,Lost E. Conf. 1st Rnd.,B. Stevens (48-34),I. Thomas (9.7)
201,Boston Celtics,2014-15,40,42,.488,2,-0.40,95.8,1.9,104.7,-0.9,104.5,-1.1,Lost E. Conf. 1st Rnd.,B. Stevens (40-42),T. Zeller (6.5)
202,Boston Celtics,2013-14,25,57,.305,4,-4.97,93.3,-0.6,102.9,-3.8,107.7,1.0,None,B. Stevens (25-57),B. Bass (5.1)
203,Boston Celtics,2012-13,41,40,.506,3,-0.62,91.7,-0.3,103.1,-2.8,103.3,-2.6,Lost E. Conf. 1st Rnd.,D. Rivers (41-40),P. Pierce (7.2)
204,Boston Celtics,2011-12,39,27,.591,1,2.26,90.4,-0.9,101.0,-3.6,98.2,-6.4,Lost E. Conf. Finals,D. Rivers (39-27),P. Pierce (7.0)
205,Boston Celtics,2010-11,56,26,.683,1,4.83,90.4,-1.7,106.2,-1.1,100.3,-7.0,Lost E. Conf. Semis,D. Rivers (56-26),P. Pierce (11.6)
206,Boston Celtics,2009-10,50,32,.610,1,3.37,91.6,-1.1,107.7,0.1,103.8,-3.8,Lost Finals,D. Rivers (50-32),R. Rondo (9.6)
207,Boston Celtics,2008-09,62,20,.756,1,7.44,90.4,-1.3,110.5,2.2,102.3,-6.0,Lost E. Conf. Semis,D. Rivers (62-20),R. Allen (11.1)
208,Boston Celtics,2007-08,66,16,.805,1,9.30,90.9,-1.5,110.2,2.7,98.9,-8.6,Won Finals,D. Rivers (66-16),K. Garnett (12.9)
209,Boston Celtics,2006-07,24,58,.293,5,-3.70,92.0,0.1,103.2,-3.3,106.9,0.4,None,D. Rivers (24-58),A. Jefferson (6.6)
210,Boston Celtics,2005-06,33,49,.402,3,-1.59,92.2,1.7,105.2,-1.0,106.9,0.7,None,D. Rivers (33-49),P. Pierce (11.5)
211,Boston Celtics,2004-05,45,37,.549,1,0.35,93.3,2.4,107.5,1.4,106.6,0.5,Lost E. Conf. 1st Rnd.,D. Rivers (45-37),P. Pierce (11.2)
212,Boston Celtics,2003-04,36,46,.439,4,-1.99,93.2,3.1,102.1,-0.8,103.7,0.8,Lost E. Conf. 1st Rnd.,"J. O'Brien (22-24), J. Carroll (14-22)",P. Pierce (7.1)
213,Boston Celtics,2002-03,44,38,.537,3,-0.75,90.9,-0.1,101.2,-2.4,101.6,-2.0,Lost E. Conf. Semis,J. O'Brien (44-38),P. Pierce (10.1)
214,Boston Celtics,2001-02,49,33,.598,2,1.75,92.5,1.8,103.4,-1.1,101.0,-3.5,Lost E. Conf. Finals,J. O'Brien (49-33),P. Pierce (12.9)
215,Boston Celtics,2000-01,36,46,.439,5,-2.40,92.6,1.3,101.4,-1.6,103.7,0.7,None,"R. Pitino (12-22), J. O'Brien (24-24)",P. Pierce (10.4)
216,Boston Celtics,1999-00,35,47,.427,5,-1.00,94.6,1.5,104.8,0.7,105.6,1.5,None,R. Pitino (35-47),P. Pierce (8.2)
217,Boston Celtics,1998-99,19,31,.380,5,-1.75,91.5,2.6,100.4,-1.8,102.4,0.2,None,R. Pitino (19-31),P. Pierce (4.9)
218,Boston Celtics,1997-98,36,46,.439,6,-1.96,93.3,3.0,102.6,-2.4,105.4,0.4,None,R. Pitino (36-46),D. Barros (5.6)
219,Boston Celtics,1996-97,15,67,.183,7,-6.62,95.8,5.7,103.9,-2.8,111.4,4.7,None,M. Carr (15-67),D. Wesley (6.1)
220,Boston Celtics,1995-96,33,49,.402,5,-3.37,96.2,4.4,106.4,-1.2,109.9,2.3,None,M. Carr (33-49),D. Wesley (6.3)
221,Boston Celtics,1994-95,35,47,.427,3,-1.92,94.0,1.1,108.6,0.3,110.6,2.3,Lost E. Conf. 1st Rnd.,C. Ford (35-47),D. Brown (6.8)
222,Boston Celtics,1993-94,32,50,.390,5,-4.28,95.6,0.5,104.2,-2.1,108.7,2.4,None,C. Ford (32-50),D. Brown (6.4)
223,Boston Celtics,1992-93,48,34,.585,2,0.93,94.9,-1.9,108.7,0.7,107.8,-0.2,Lost E. Conf. 1st Rnd.,C. Ford (48-34),R. Lewis (8.3)
224,Boston Celtics,1991-92,51,31,.622,1,3.41,95.8,-0.8,110.8,2.6,107.0,-1.2,Lost E. Conf. Semis,C. Ford (51-31),R. Lewis (9.1)
225,Boston Celtics,1990-91,56,26,.683,1,5.22,98.5,0.7,112.6,4.7,106.7,-1.2,Lost E. Conf. Semis,C. Ford (56-26),R. Parish (10.0)
226,Boston Celtics,1989-90,52,30,.634,2,3.23,98.2,-0.1,112.0,3.9,107.9,-0.2,Lost E. Conf. 1st Rnd.,J. Rodgers (52-30),K. McHale (11.1)
227,Boston Celtics,1988-89,42,40,.512,3,1.26,98.1,-2.5,110.8,3.0,109.6,1.8,Lost E. Conf. 1st Rnd.,J. Rodgers (42-40),R. Parish (10.5)
228,Boston Celtics,1987-88,57,25,.695,1,6.15,97.9,-1.7,115.4,7.4,109.4,1.4,Lost E. Conf. Finals,K. Jones (57-25),L. Bird (15.0)
229,Boston Celtics,1986-87,59,23,.720,1,6.57,98.6,-2.2,113.5,5.2,106.8,-1.5,Lost Finals,K. Jones (59-23),L. Bird (15.2)
230,Boston Celtics,1985-86,67,15,.817,1,9.06,101.2,-0.9,111.8,4.6,102.6,-4.6,Won Finals,K. Jones (67-15),L. Bird (15.8)
231,Boston Celtics,1984-85,63,19,.768,1,6.47,101.6,-0.5,112.8,4.9,106.3,-1.6,Lost Finals,K. Jones (63-19),L. Bird (15.7)
232,Boston Celtics,1983-84,62,20,.756,1,6.42,99.7,-1.7,110.9,3.3,104.4,-3.2,Won Finals,K. Jones (62-20),L. Bird (13.6)
233,Boston Celtics,1982-83,56,26,.683,2,5.34,104.0,0.9,106.9,2.2,101.8,-2.9,Lost E. Conf. Semis,B. Fitch (56-26),L. Bird (14.0)
234,Boston Celtics,1981-82,63,19,.768,1,6.35,101.5,0.6,109.8,2.9,103.5,-3.4,Lost E. Conf. Finals,B. Fitch (63-19),L. Bird (12.5)
235,Boston Celtics,1980-81,62,20,.756,1,6.05,100.8,-1.0,108.4,2.9,102.6,-2.9,Won Finals,B. Fitch (62-20),C. Maxwell (11.0)
236,Boston Celtics,1979-80,61,21,.744,1,7.37,102.6,-0.5,109.4,4.1,101.9,-3.4,Lost E. Conf. Finals,B. Fitch (61-21),C. Maxwell (12.2)
237,Boston Celtics,1978-79,29,53,.354,5,-4.78,106.5,0.7,101.6,-2.2,106.4,2.6,None,"T. Sanders (2-12), D. Cowens (27-41)",C. Maxwell (11.7)
238,Boston Celtics,1977-78,32,50,.390,3,-1.86,105.9,-0.8,99.1,-1.8,100.9,0.0,None,"T. Heinsohn (11-23), T. Sanders (21-27)",D. Cowens (10.8)
239,Boston Celtics,1976-77,44,38,.537,2,-1.90,107.5,1.0,96.5,-3.0,98.3,-1.2,Lost E. Conf. Semis,T. Heinsohn (44-38),J. White (6.5)
240,Boston Celtics,1975-76,54,28,.659,1,2.25,106.9,1.4,98.9,0.6,96.7,-1.6,Won Finals,T. Heinsohn (54-28),D. Cowens (10.7)
241,Boston Celtics,1974-75,60,22,.732,1,5.40,106.1,1.6,100.0,2.3,94.7,-3.0,Lost E. Conf. Finals,T. Heinsohn (60-22),J. Havlicek (9.7)
242,Boston Celtics,1973-74,56,26,.683,1,3.42,110.0,2.2,98.6,0.9,95.1,-2.6,Won Finals,T. Heinsohn (56-26),J. Havlicek (9.7)
243,Boston Celtics,1972-73,68,14,.829,1,7.35,114.5,3.8,98.1,1.3,91.0,-5.8,Lost E. Conf. Finals,T. Heinsohn (68-14),J. Havlicek (12.1)
244,Boston Celtics,1971-72,56,26,.683,1,4.38,116.1,4.1,99.3,1.4,95.2,-2.7,Lost E. Conf. Finals,T. Heinsohn (56-26),J. Havlicek (12.4)
245,Boston Celtics,1970-71,44,38,.537,3,2.30,120.2,5.1,97.0,-0.2,95.3,-1.9,None,T. Heinsohn (44-38),J. Havlicek (12.5)
246,Boston Celtics,1969-70,34,48,.415,6,-1.60,117.5,0.4,97.3,-1.7,98.9,-0.1,None,T. Heinsohn (34-48),J. Havlicek (10.6)
247,Boston Celtics,1968-69,48,34,.585,4,5.35,117.5,0.6,93.8,-1.7,89.1,-6.4,Won Finals,B. Russell (48-34),B. Howell (11.3)
248,Boston Celtics,1967-68,54,28,.659,2,3.87,121.1,1.3,95.7,-1.1,92.4,-4.4,Won Finals,B. Russell (54-28),B. Howell (10.1)
249,Boston Celtics,1966-67,60,21,.741,2,7.24,121.2,-0.4,97.5,1.4,91.0,-5.1,Lost E. Div. Finals,B. Russell (60-21),B. Russell (12.2)
250,Boston Celtics,1965-66,54,26,.675,2,4.34,122.0,0.6,92.3,-2.6,88.3,-6.6,Won Finals,R. Auerbach (54-26),B. Russell (11.7)
251,Boston Celtics,1964-65,62,18,.775,1,7.46,123.6,6.3,90.9,-2.7,84.2,-9.4,Won Finals,R. Auerbach (62-18),B. Russell (16.9)
252,Boston Celtics,1963-64,59,21,.738,1,6.93,125.0,11.8,90.1,-4.5,83.8,-10.8,Won Finals,R. Auerbach (59-21),B. Russell (17.3)
253,Boston Celtics,1962-63,58,22,.725,1,6.38,127.3,12.3,93.0,-2.9,87.4,-8.5,Won Finals,R. Auerbach (58-22),B. Russell (13.5)
254,Boston Celtics,1961-62,60,20,.750,1,8.25,130.8,9.5,92.1,-1.5,85.1,-8.5,Won Finals,R. Auerbach (60-20),B. Russell (15.5)
255,Boston Celtics,1960-61,57,22,.722,1,4.94,134.4,10.9,88.7,-3.4,84.5,-7.6,Won Finals,R. Auerbach (57-22),B. Russell (13.0)
256,Boston Celtics,1959-60,59,16,.787,1,7.62,136.3,14.0,91.0,-0.1,84.9,-6.2,Won Finals,R. Auerbach (59-16),B. Russell (13.8)
257,Boston Celtics,1958-59,52,20,.722,1,5.84,128.7,16.7,89.5,-0.7,84.5,-5.7,Won Finals,R. Auerbach (52-20),B. Russell (12.9)
258,Boston Celtics,1957-58,49,23,.681,1,5.02,124.8,7.8,88.0,-0.8,83.6,-5.2,Lost Finals,R. Auerbach (49-23),B. Russell (11.3)
259,Boston Celtics,1956-57,44,28,.611,1,4.78,118.0,13.1,88.5,-0.4,84.0,-4.9,Won Finals,R. Auerbach (44-28),B. Sharman (10.4)
260,Boston Celtics,1955-56,39,33,.542,2,0.72,114.5,11.7,92.2,1.9,91.7,1.4,Lost E. Div. Semis,R. Auerbach (39-33),B. Sharman (8.8)
261,Boston Celtics,1954-55,36,36,.500,3,-0.03,108.6,10.5,93.0,3.2,93.0,3.2,Lost E. Div. Finals,R. Auerbach (36-36),E. Macauley (8.9)
262,Boston Celtics,1953-54,42,30,.583,3,1.97,93.0,9.4,92.5,5.0,90.0,2.5,Lost E. Div. Finals,R. Auerbach (42-30),E. Macauley (14.6)
263,Boston Celtics,1952-53,46,25,.648,3,1.94,94.7,14.2,91.7,3.7,89.3,1.6,Lost E. Div. Finals,R. Auerbach (46-25),E. Macauley (14.5)
264,Boston Celtics,1951-52,39,27,.591,2,3.60,100.0,14.2,90.4,3.5,86.4,-0.5,Lost E. Div. Semis,R. Auerbach (39-27),E. Macauley (13.8)
265,Boston Celtics,1950-51,39,30,.565,2,-0.41,95.9,10.4,87.3,2.2,87.6,2.5,Lost E. Div. Semis,R. Auerbach (39-30),E. Macauley (15.9)
266,Boston Celtics,1949-50,22,46,.324,6,-1.73,None,None,None,None,None,None,None,A. Julian (22-46),B. Kinney (4.8)
267,Boston Celtics,1948-49,25,35,.417,5,-2.76,None,None,None,None,None,None,None,A. Julian (25-35),J. Seminoff (5.4)
268,Boston Celtics,1947-48,20,28,.417,3,-3.76,None,None,None,None,None,None,Lost Quarterfinals,J. Russell (20-28),E. Sadowski (9.3)
269,Boston Celtics,1946-47,22,38,.367,5,-4.45,None,None,None,None,None,None,None,J. Russell (22-38),C. Simmons (6.1)
270,Miami Heat,2018-19,19,20,.487,1,-0.64,98.2,-1.3,108.0,-2.0,107.4,-2.6,None,E. Spoelstra (19-20),B. Adebayo (3.0)
271,Miami Heat,2017-18,44,38,.537,1,0.15,95.6,-1.7,106.8,-1.8,106.3,-2.3,Lost E. Conf. 1st Rnd.,E. Spoelstra (44-38),K. Olynyk (5.5)
272,Miami Heat,2016-17,41,41,.500,3,0.77,95.2,-1.2,107.8,-1.0,106.7,-2.1,None,E. Spoelstra (41-41),H. Whiteside (9.5)
273,Miami Heat,2015-16,48,34,.585,1,1.50,93.6,-2.2,106.1,-0.3,104.4,-2.0,Lost E. Conf. Semis,E. Spoelstra (48-34),H. Whiteside (10.3)
274,Miami Heat,2014-15,37,45,.451,3,-2.92,90.9,-3.0,103.9,-1.7,106.7,1.1,None,E. Spoelstra (37-45),L. Deng (5.4)
275,Miami Heat,2013-14,54,28,.659,1,4.15,91.2,-2.7,110.9,4.2,105.8,-0.9,Lost Finals,E. Spoelstra (54-28),L. James (15.9)
276,Miami Heat,2012-13,66,16,.805,1,7.03,90.7,-1.3,112.3,6.4,103.7,-2.2,Won Finals,E. Spoelstra (66-16),L. James (19.3)
277,Miami Heat,2011-12,46,20,.697,1,5.72,91.2,-0.1,106.6,2.0,100.2,-4.4,Won Finals,E. Spoelstra (46-20),L. James (14.5)
278,Miami Heat,2010-11,58,24,.707,1,6.76,90.9,-1.2,111.7,4.4,103.5,-3.8,Lost Finals,E. Spoelstra (58-24),L. James (15.6)
279,Miami Heat,2009-10,47,35,.573,3,1.99,89.6,-3.1,106.6,-1.0,104.1,-3.5,Lost E. Conf. 1st Rnd.,E. Spoelstra (47-35),D. Wade (13.0)
280,Miami Heat,2008-09,43,39,.524,3,0.49,89.9,-1.8,107.8,-0.5,107.6,-0.7,Lost E. Conf. 1st Rnd.,E. Spoelstra (43-39),D. Wade (14.7)
281,Miami Heat,2007-08,15,67,.183,5,-8.53,90.2,-2.2,100.5,-7.0,110.0,2.5,None,P. Riley (15-67),D. Wade (3.3)
282,Miami Heat,2006-07,44,38,.537,1,-1.21,89.9,-2.0,104.3,-2.2,105.3,-1.2,Lost E. Conf. 1st Rnd.,P. Riley (44-38),D. Wade (8.8)
283,Miami Heat,2005-06,52,30,.634,1,3.59,91.6,1.1,108.7,2.5,104.5,-1.7,Won Finals,"S. Van Gundy (11-10), P. Riley (41-20)",D. Wade (14.4)
284,Miami Heat,2004-05,59,23,.720,1,5.77,90.8,-0.1,110.2,4.1,103.1,-3.0,Lost E. Conf. Finals,S. Van Gundy (59-23),D. Wade (11.0)
285,Miami Heat,2003-04,42,40,.512,2,-0.13,88.0,-2.1,102.2,-0.7,101.7,-1.2,Lost E. Conf. Semis,S. Van Gundy (42-40),E. Jones (9.1)
286,Miami Heat,2002-03,25,57,.305,7,-5.13,87.8,-3.2,96.7,-6.9,102.4,-1.2,None,P. Riley (25-57),B. Grant (7.7)
287,Miami Heat,2001-02,36,46,.439,6,-1.84,87.4,-3.3,98.5,-6.0,100.2,-4.3,None,P. Riley (36-46),E. Jones (10.5)
288,Miami Heat,2000-01,50,32,.610,2,1.73,87.1,-4.2,101.1,-1.9,98.5,-4.5,Lost E. Conf. 1st Rnd.,P. Riley (50-32),A. Mason (11.6)
289,Miami Heat,1999-00,52,30,.634,1,2.75,89.7,-3.4,104.5,0.4,101.0,-3.1,Lost E. Conf. Semis,P. Riley (52-30),A. Mourning (12.9)
290,Miami Heat,1998-99,33,17,.660,1,5.11,84.8,-4.1,104.7,2.5,98.9,-3.3,Lost E. Conf. 1st Rnd.,P. Riley (33-17),A. Mourning (7.9)
291,Miami Heat,1997-98,55,27,.671,1,5.09,87.9,-2.4,107.6,2.6,102.0,-3.0,Lost E. Conf. 1st Rnd.,P. Riley (55-27),T. Hardaway (11.7)
292,Miami Heat,1996-97,61,21,.744,1,5.56,88.2,-1.9,106.8,0.1,100.6,-6.1,Lost E. Conf. Finals,P. Riley (61-21),T. Hardaway (12.9)
293,Miami Heat,1995-96,42,40,.512,3,1.46,91.1,-0.7,105.3,-2.3,103.8,-3.8,Lost E. Conf. 1st Rnd.,P. Riley (42-40),A. Mourning (9.9)
294,Miami Heat,1994-95,32,50,.390,4,-1.85,92.9,0.0,108.2,-0.1,109.9,1.6,None,"K. Loughery (17-29), A. Gentry (15-21)",G. Rice (10.0)
295,Miami Heat,1993-94,42,40,.512,4,2.40,93.8,-1.3,109.5,3.2,106.7,0.4,Lost E. Conf. 1st Rnd.,K. Loughery (42-40),G. Rice (10.2)
296,Miami Heat,1992-93,36,46,.439,5,-0.93,94.6,-2.2,107.7,-0.3,108.9,0.9,None,K. Loughery (36-46),G. Long (6.5)
297,Miami Heat,1991-92,38,44,.463,4,-3.94,97.7,1.1,106.7,-1.5,110.9,2.7,Lost E. Conf. 1st Rnd.,K. Loughery (38-44),G. Rice (7.9)
298,Miami Heat,1990-91,24,58,.293,6,-5.91,99.3,1.5,102.0,-5.9,108.1,0.2,None,R. Rothstein (24-58),S. Douglas (5.4)
299,Miami Heat,1989-90,18,64,.220,5,-9.59,101.0,2.7,99.3,-8.8,108.9,0.8,None,R. Rothstein (18-64),S. Douglas (4.4)
300,Miami Heat,1988-89,15,67,.183,6,-11.13,99.1,-1.5,97.8,-10.0,109.0,1.2,None,R. Rothstein (15-67),G. Long (4.6)
301,Brooklyn Nets,2018-19,20,22,.476,4,-1.78,98.1,-1.4,111.3,1.3,112.1,2.1,None,K. Atkinson (20-22),J. Allen (3.8)
302,Brooklyn Nets,2017-18,28,54,.341,5,-3.67,98.9,1.6,106.9,-1.7,110.6,2.0,None,K. Atkinson (28-54),S. Dinwiddie (5.7)
303,Brooklyn Nets,2016-17,20,62,.244,5,-6.74,101.3,4.9,104.1,-4.7,110.7,1.9,None,K. Atkinson (20-62),B. Lopez (4.9)
304,Brooklyn Nets,2015-16,21,61,.256,4,-7.12,95.2,-0.6,103.2,-3.2,110.9,4.5,None,"L. Hollins (10-27), T. Brown (11-34)",B. Lopez (6.2)
305,Brooklyn Nets,2014-15,38,44,.463,3,-3.13,92.7,-1.2,104.4,-1.2,107.4,1.8,Lost E. Conf. 1st Rnd.,L. Hollins (38-44),B. Lopez (7.0)
306,Brooklyn Nets,2013-14,44,38,.537,2,-1.58,91.4,-2.5,106.7,0.0,107.7,1.0,Lost E. Conf. Semis,J. Kidd (44-38),D. Williams (5.4)
307,Brooklyn Nets,2012-13,49,33,.598,2,1.25,88.8,-3.2,108.2,2.3,106.2,0.3,Lost E. Conf. 1st Rnd.,"A. Johnson (14-14), P. Carlesimo (35-19)",D. Williams (10.9)
308,Brooklyn Nets,2011-12,22,44,.333,5,-6.37,90.1,-1.2,102.9,-1.7,109.6,5.0,None,A. Johnson (22-44),K. Humphries (5.3)
309,Brooklyn Nets,2010-11,24,58,.293,4,-6.28,89.9,-2.2,103.1,-4.2,109.9,2.6,None,A. Johnson (24-58),B. Lopez (6.3)
310,Brooklyn Nets,2009-10,12,70,.146,5,-8.93,91.4,-1.3,100.6,-7.0,110.5,2.9,None,"L. Frank (0-16), T. Barrise (0-2), K. Vandeweghe (12-52)",B. Lopez (7.9)
311,Brooklyn Nets,2008-09,34,48,.415,3,-2.31,89.9,-1.8,108.3,0.0,111.0,2.7,None,L. Frank (34-48),V. Carter (7.5)
312,Brooklyn Nets,2007-08,34,48,.415,4,-5.15,91.5,-0.9,104.0,-3.5,109.4,1.9,None,L. Frank (34-48),V. Carter (7.7)
