,Name,Dates,FG,FGA,FG3,FG3A,FG3Pct,FreeThrows,Free Throw Attempts,Free Throw Percent,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus Minus
10157,George Hill,2017-03-31,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10158,George Hill,2017-04-02,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10159,George Hill,2017-04-04,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10160,George Hill,2017-04-07,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10161,George Hill,2017-04-08,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10162,George Hill,2017-04-10,7,9,5,7,.714,1,1,1.000,0,1,1,5,2,0,0,2,20,21.5,+10
10163,George Hill,2017-04-12,4,7,1,2,.500,4,5,.800,1,1,2,5,1,0,0,1,13,14.4,+10
10164,George Hill,2017-10-18,6,11,1,2,.500,3,4,.750,1,2,3,3,0,0,4,3,16,8.5,+2
10165,George Hill,2017-10-20,9,12,3,3,1.000,0,1,.000,1,4,5,2,2,0,5,1,21,15.7,+14
10166,George Hill,2017-10-21,1,5,0,2,.000,2,2,1.000,0,0,0,1,0,0,3,0,4,-1.4,-8
10167,George Hill,2017-10-23,0,5,0,1,.000,2,2,1.000,1,2,3,4,2,0,0,1,2,4.2,-16
10168,George Hill,2017-10-26,2,4,0,0,0.0,2,2,1.000,0,3,3,5,0,0,1,3,6,6.2,-8
10169,George Hill,2017-10-29,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10170,George Hill,2017-10-31,4,12,0,1,.000,0,0,0.0,0,6,6,2,0,0,2,1,8,2.0,-18
10171,George Hill,2017-11-01,4,8,2,3,.667,0,0,0.0,0,0,0,2,1,0,1,2,10,6.6,-14
10172,George Hill,2017-11-04,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10173,George Hill,2017-11-07,0,3,0,2,.000,1,2,.500,0,5,5,3,0,0,1,2,1,0.3,+2
10174,George Hill,2017-11-09,0,4,0,1,.000,2,4,.500,0,3,3,7,0,0,1,1,2,2.8,-6
10175,George Hill,2017-11-11,1,5,1,3,.333,1,2,.500,0,3,3,2,0,1,1,2,4,1.7,-20
10176,George Hill,2017-11-13,5,9,3,3,1.000,3,3,1.000,1,3,4,2,1,0,0,0,16,15.7,-9
10177,George Hill,2017-11-15,4,11,1,5,.200,3,3,1.000,0,1,1,2,3,0,0,1,12,10.2,-16
10178,George Hill,2017-11-17,6,12,1,3,.333,1,1,1.000,2,2,4,0,0,1,2,4,14,7.1,-10
10179,George Hill,2017-11-18,5,11,2,3,.667,0,1,.000,0,4,4,1,2,1,1,4,12,7.9,-13
10180,George Hill,2017-11-20,6,10,3,5,.600,1,1,1.000,0,3,3,2,4,1,0,2,16,17.6,-9
10181,George Hill,2017-11-22,0,2,0,1,.000,0,0,0.0,0,3,3,1,0,0,0,1,0,-0.2,+3
10182,George Hill,2017-11-25,4,7,1,2,.500,1,2,.500,0,3,3,3,0,0,1,2,10,7.5,+7
10183,George Hill,2017-11-27,6,10,4,5,.800,0,0,0.0,2,0,2,1,0,0,1,1,16,12.1,+11
10184,George Hill,2017-11-28,0,2,0,2,.000,2,2,1.000,0,2,2,2,0,0,0,3,2,1.4,-13
10185,George Hill,2017-12-01,4,7,0,2,.000,1,1,1.000,1,2,3,4,2,0,0,1,9,11.4,-1
10186,George Hill,2017-12-02,1,2,0,0,0.0,4,4,1.000,0,0,0,1,1,0,2,0,6,4.7,-16
10187,George Hill,2017-12-06,4,10,2,6,.333,0,0,0.0,0,5,5,3,1,2,1,1,10,9.2,+1
10188,George Hill,2017-12-08,4,8,1,3,.333,0,0,0.0,2,0,2,3,1,0,1,0,9,8.5,-10
10189,George Hill,2017-12-10,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10190,George Hill,2017-12-12,6,9,2,3,.667,4,6,.667,0,7,7,3,3,0,3,0,18,17.5,+12
10191,George Hill,2017-12-14,5,9,4,5,.800,2,2,1.000,0,2,2,3,0,0,2,2,16,11.6,-22
10192,George Hill,2017-12-17,6,11,4,7,.571,0,2,.000,0,1,1,5,1,0,2,1,16,12.3,-12
10193,George Hill,2017-12-19,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10194,George Hill,2017-12-20,7,9,4,4,1.000,4,4,1.000,2,5,7,4,0,0,3,3,22,20.0,+3
10195,George Hill,2017-12-23,3,6,1,2,.500,0,0,0.0,0,2,2,6,0,1,3,1,7,6.1,+3
10196,George Hill,2017-12-26,3,11,0,2,.000,1,2,.500,0,2,2,5,3,1,0,0,7,7.9,-10
10197,George Hill,2017-12-27,3,5,0,2,.000,4,4,1.000,1,4,5,1,1,1,2,4,10,8.4,+7
10198,George Hill,2017-12-29,2,11,1,6,.167,7,9,.778,1,2,3,1,0,0,1,4,12,3.7,-18
10199,George Hill,2017-12-31,4,10,1,4,.250,0,0,0.0,0,1,1,2,0,0,1,1,9,3.9,-18
10200,George Hill,2018-01-02,4,7,3,3,1.000,0,0,0.0,0,1,1,2,0,1,4,2,11,5.3,-1
10201,George Hill,2018-01-06,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10202,George Hill,2018-01-08,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10203,George Hill,2018-01-09,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10204,George Hill,2018-01-11,5,13,1,6,.167,10,13,.769,1,2,3,3,2,1,2,4,21,15.2,+7
10205,George Hill,2018-01-13,1,4,0,2,.000,0,0,0.0,1,0,1,4,0,1,0,2,2,3.0,-12
10206,George Hill,2018-01-15,4,8,2,6,.333,0,0,0.0,1,3,4,1,2,0,2,4,10,6.7,-5
10207,George Hill,2018-01-17,6,10,4,5,.800,4,5,.800,2,2,4,5,3,0,0,0,20,23.5,-12
10208,George Hill,2018-01-19,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10209,George Hill,2018-01-22,1,2,0,1,.000,1,1,1.000,0,0,0,5,1,0,1,2,3,4.7,-13
10210,George Hill,2018-01-23,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10211,George Hill,2018-01-25,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10212,George Hill,2018-01-28,6,11,3,6,.500,4,4,1.000,0,1,1,4,0,0,2,1,19,14.4,-9
10213,George Hill,2018-01-30,5,8,1,2,.500,3,3,1.000,0,0,0,0,0,0,0,3,14,9.2,+6
10214,George Hill,2018-02-02,0,1,0,0,0.0,0,2,.000,0,2,2,1,2,0,1,2,0,0.0,-3
10215,George Hill,2018-02-03,2,2,0,0,0.0,0,0,0.0,0,0,0,3,1,0,1,0,4,5.5,-10
10216,George Hill,2018-02-05,4,9,2,4,.500,4,5,.800,2,2,4,5,0,0,2,3,14,11.2,+4
10217,George Hill,2018-02-09,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10218,George Hill,2018-02-11,3,8,2,4,.500,4,4,1.000,0,3,3,1,0,0,3,3,12,5.0,+17
10219,George Hill,2018-02-13,3,7,1,4,.250,0,0,0.0,1,0,1,4,1,0,0,3,7,6.6,-5
10220,George Hill,2018-02-22,2,10,0,4,.000,2,3,.667,1,2,3,3,1,0,3,2,6,0.0,0
10221,George Hill,2018-02-23,5,11,1,4,.250,7,8,.875,2,0,2,1,1,3,3,2,18,13.3,+15
10222,George Hill,2018-02-25,1,7,0,2,.000,0,0,0.0,2,0,2,1,0,1,0,2,2,-0.5,-9
10223,George Hill,2018-02-27,9,17,3,4,.750,5,8,.625,1,2,3,5,3,0,1,3,26,22.1,+5
10224,George Hill,2018-03-01,3,10,0,4,.000,1,2,.500,2,1,3,3,0,1,1,2,7,3.5,-7
10225,George Hill,2018-03-03,6,10,3,4,.750,2,2,1.000,2,2,4,4,0,0,2,3,17,14.0,-13
10226,George Hill,2018-03-05,1,5,0,1,.000,1,1,1.000,2,1,3,5,0,0,0,2,3,4.3,+9
10227,George Hill,2018-03-07,3,6,1,3,.333,0,0,0.0,0,1,1,5,0,1,0,2,7,7.7,+9
10228,George Hill,2018-03-09,3,5,2,4,.500,2,3,.667,0,3,3,5,1,1,1,4,10,10.8,-2
10229,George Hill,2018-03-11,4,8,1,3,.333,0,0,0.0,0,0,0,3,0,0,1,3,9,4.9,-9
10230,George Hill,2018-03-13,3,9,2,6,.333,2,2,1.000,0,3,3,2,2,0,2,3,10,6.0,+20
10231,George Hill,2018-03-15,3,5,2,4,.500,0,0,0.0,1,3,4,3,2,1,1,4,8,9.5,-3
10232,George Hill,2018-03-17,2,7,1,4,.250,3,4,.750,3,3,6,2,1,0,1,1,8,7.5,+14
10233,George Hill,2018-03-19,0,2,0,2,.000,0,0,0.0,0,3,3,3,0,1,1,0,0,1.3,+2
10234,George Hill,2018-03-21,10,11,2,2,1.000,0,0,0.0,0,4,4,0,1,2,2,4,22,18.3,+3
10235,George Hill,2018-03-23,3,5,1,2,.500,0,0,0.0,0,5,5,2,1,2,1,1,7,8.6,+32
10236,George Hill,2018-03-25,6,11,3,5,.600,2,2,1.000,2,2,4,5,2,1,1,2,17,18.1,+13
10237,George Hill,2018-03-27,2,6,0,3,.000,0,0,0.0,0,2,2,2,2,0,0,2,4,3.8,-5
10238,George Hill,2018-03-28,4,13,1,5,.200,0,0,0.0,1,1,2,4,0,0,0,3,9,4.1,+29
10239,George Hill,2018-03-30,4,7,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,8,2.3,-3
10240,George Hill,2018-04-01,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10241,George Hill,2018-04-03,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10242,George Hill,2018-04-05,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10243,George Hill,2018-04-06,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10244,George Hill,2018-04-09,1,4,1,3,.333,2,2,1.000,0,2,2,4,2,0,1,0,5,7.0,+6
10245,George Hill,2018-04-11,2,3,0,0,0.0,0,0,0.0,0,1,1,0,2,1,1,1,4,4.3,+5
10246,George Hill,2018-10-17,5,11,2,3,.667,3,4,.750,1,1,2,7,0,0,1,3,15,12.6,-10
10247,George Hill,2018-10-19,3,7,0,2,.000,1,2,.500,1,0,1,2,0,0,1,3,7,2.8,+7
10248,George Hill,2018-10-21,7,9,2,2,1.000,0,0,0.0,0,0,0,3,1,0,1,2,16,13.8,+4
10249,George Hill,2018-10-24,3,8,1,4,.250,0,0,0.0,3,0,3,0,0,0,1,2,7,2.9,-19
10250,George Hill,2018-10-25,6,11,0,1,.000,3,3,1.000,0,3,3,0,1,0,2,1,15,9.2,-10
10251,George Hill,2018-10-27,5,11,1,3,.333,3,3,1.000,2,0,2,2,2,1,2,3,14,10.6,-13
10252,George Hill,2018-10-30,6,8,2,2,1.000,3,3,1.000,0,2,2,3,1,0,1,4,17,14.9,+24
10253,George Hill,2018-11-01,4,7,2,2,1.000,0,0,0.0,1,0,1,3,1,0,2,4,10,6.9,-12
10254,George Hill,2018-11-03,1,6,0,4,.000,1,1,1.000,0,1,1,4,0,0,3,3,3,-1.9,-8
10255,George Hill,2018-11-05,10,12,2,2,1.000,0,0,0.0,0,4,4,6,4,0,2,2,22,24.2,+7
10256,George Hill,2018-11-07,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10257,George Hill,2018-11-10,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10258,George Hill,2018-11-13,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10259,George Hill,2018-11-14,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10260,George Hill,2018-11-19,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10261,George Hill,2018-11-21,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10262,George Hill,2018-11-23,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10263,George Hill,2018-11-24,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10264,George Hill,2018-11-26,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10265,George Hill,2018-11-28,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10266,George Hill,2018-11-30,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10267,George Hill,2018-12-01,3,5,1,2,.500,1,2,.500,0,1,1,1,0,0,0,1,8,5.9,-6
10268,George Hill,2018-12-03,2,7,0,0,0.0,2,2,1.000,2,3,5,2,1,0,2,3,6,3.4,-6
10269,George Hill,2018-12-05,0,5,0,1,.000,0,0,0.0,2,0,2,3,1,0,2,4,0,-2.6,-3
10270,George Hill,2018-12-07,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10271,George Hill,2018-12-09,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10272,George Hill,2018-12-10,1,3,0,1,.000,0,1,.000,0,2,2,2,1,0,0,1,2,2.5,+5
10273,George Hill,2018-12-12,2,4,0,2,.000,0,0,0.0,0,0,0,1,1,1,1,1,4,3.0,-9
10274,George Hill,2018-12-14,1,6,0,3,.000,0,0,0.0,2,4,6,1,1,0,0,2,2,1.7,+5
10275,George Hill,2018-12-17,0,6,0,2,.000,1,2,.500,0,2,2,1,0,0,1,0,1,-3.3,-11
10276,George Hill,2018-12-19,4,5,2,2,1.000,1,1,1.000,1,1,2,1,2,0,0,0,11,12.8,+11
10277,George Hill,2018-12-21,2,4,1,3,.333,2,2,1.000,0,3,3,3,0,0,0,3,7,6.8,+23
10278,George Hill,2018-12-22,4,6,1,2,.500,1,2,.500,1,2,3,3,0,0,0,3,10,9.2,-4
10279,George Hill,2018-12-25,2,4,1,3,.333,0,0,0.0,1,2,3,4,0,0,0,3,5,5.9,+16
10280,George Hill,2018-12-27,1,7,0,2,.000,1,1,1.000,2,1,3,1,1,0,0,4,3,0.3,+7
10281,George Hill,2018-12-29,2,7,2,5,.400,0,0,0.0,1,1,2,4,0,1,0,1,6,6.0,+9
10282,George Hill,2019-01-01,3,4,0,1,.000,2,5,.400,0,3,3,4,1,0,1,4,8,7.3,+20
10283,George Hill,2019-01-04,4,7,1,4,.250,3,4,.750,2,1,3,1,1,0,0,0,12,11.7,+19
10284,George Hill,2019-01-05,2,4,1,3,.333,6,6,1.000,0,2,2,1,2,0,1,1,11,10.9,+10
10285,George Hill,2019-01-07,0,1,0,0,0.0,0,0,0.0,0,1,1,3,2,0,0,2,0,2.9,+2
10286,George Hill,2019-01-09,3,7,0,2,.000,0,0,0.0,1,1,2,3,1,0,0,1,6,6.0,-2
10287,George Hill,2019-01-11,0,4,0,1,.000,0,0,0.0,0,1,1,0,0,0,2,2,0,-5.3,-20
10288,Sterling Brown,2017-10-18,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10289,Sterling Brown,2017-10-20,1,3,1,1,1.000,0,0,0.0,0,0,0,0,0,0,0,0,3,1.3,-4
10290,Sterling Brown,2017-10-21,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10291,Sterling Brown,2017-10-23,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10292,Sterling Brown,2017-10-26,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10293,Sterling Brown,2017-10-29,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-2
10294,Sterling Brown,2017-10-31,1,2,0,1,.000,0,0,0.0,0,2,2,2,1,0,1,2,2,2.2,+9
10295,Sterling Brown,2017-11-01,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10296,Sterling Brown,2017-11-03,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10297,Sterling Brown,2017-11-07,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10298,Sterling Brown,2017-11-10,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10299,Sterling Brown,2017-11-11,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10300,Sterling Brown,2017-11-13,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10301,Sterling Brown,2017-11-15,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10302,Sterling Brown,2017-11-18,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10303,Sterling Brown,2017-11-20,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10304,Sterling Brown,2017-11-22,1,4,0,1,.000,0,0,0.0,2,0,2,0,0,0,0,0,2,1.0,-2
10305,Sterling Brown,2017-11-25,1,3,0,1,.000,0,0,0.0,0,1,1,0,1,0,0,2,2,0.8,-2
10306,Sterling Brown,2017-11-28,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10307,Sterling Brown,2017-11-30,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10308,Sterling Brown,2017-12-02,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10309,Sterling Brown,2017-12-04,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10310,Sterling Brown,2017-12-06,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10311,Sterling Brown,2017-12-08,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10312,Sterling Brown,2017-12-09,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10313,Sterling Brown,2017-12-13,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10314,Sterling Brown,2017-12-15,1,1,1,1,1.000,0,0,0.0,0,1,1,0,0,1,0,2,3,2.9,+2
10315,Sterling Brown,2017-12-16,3,4,0,0,0.0,0,0,0.0,3,1,4,0,1,0,1,4,6,5.2,+5
10316,Sterling Brown,2017-12-19,1,3,0,1,.000,0,0,0.0,0,1,1,0,1,0,0,1,2,1.2,+8
10317,Sterling Brown,2017-12-22,1,2,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,2,2,0.5,-2
10318,Sterling Brown,2017-12-23,0,2,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1.1,-1
10319,Sterling Brown,2017-12-26,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10320,Sterling Brown,2017-12-28,0,1,0,0,0.0,1,2,.500,0,0,0,0,0,0,0,1,1,-0.5,-12
10321,Sterling Brown,2017-12-29,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10322,Sterling Brown,2018-01-01,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10323,Sterling Brown,2018-01-03,0,1,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.3,-2
10324,Sterling Brown,2018-01-05,2,3,0,0,0.0,2,2,1.000,0,1,1,0,0,0,1,0,6,4.0,+9
10325,Sterling Brown,2018-01-06,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
10326,Sterling Brown,2018-01-08,4,4,3,3,1.000,0,0,0.0,0,0,0,1,2,0,1,4,11,9.9,+10
10327,Sterling Brown,2018-01-10,1,4,0,2,.000,0,0,0.0,0,7,7,0,1,1,1,1,2,2.0,-10
10328,Sterling Brown,2018-01-12,1,2,1,1,1.000,0,0,0.0,1,1,2,0,0,1,0,1,3,3.3,+1
10329,Sterling Brown,2018-01-14,1,5,1,3,.333,0,0,0.0,0,5,5,0,1,0,0,1,3,2.0,-1
10330,Sterling Brown,2018-01-15,1,2,1,1,1.000,2,2,1.000,0,0,0,0,2,0,1,5,5,3.0,-5
10331,Sterling Brown,2018-01-17,1,3,0,2,.000,1,1,1.000,0,3,3,1,0,0,0,1,3,2.5,+4
10332,Sterling Brown,2018-01-20,5,9,4,7,.571,0,1,.000,2,0,2,0,1,0,2,1,14,9.3,-6
10333,Sterling Brown,2018-01-22,2,5,0,3,.000,0,0,0.0,1,3,4,1,1,0,1,2,4,2.8,-7
10334,Sterling Brown,2018-01-26,1,7,0,2,.000,2,2,1.000,0,9,9,1,0,1,0,3,4,2.4,+10
10335,Sterling Brown,2018-01-28,5,8,2,3,.667,0,0,0.0,0,6,6,1,2,0,0,1,12,12.5,+11
10336,Sterling Brown,2018-01-29,4,7,2,3,.667,0,0,0.0,0,2,2,0,1,0,0,1,10,7.9,+6
10337,Sterling Brown,2018-02-01,3,6,1,4,.250,0,0,0.0,1,2,3,0,1,0,1,1,7,4.9,-20
10338,Sterling Brown,2018-02-02,4,6,1,3,.333,0,0,0.0,1,2,3,1,3,1,1,1,9,10.7,+4
10339,Sterling Brown,2018-02-04,0,4,0,1,.000,4,4,1.000,1,7,8,0,1,1,1,2,4,3.9,-1
10340,Sterling Brown,2018-02-06,0,3,0,1,.000,0,0,0.0,1,2,3,0,2,0,0,2,0,0.4,-1
10341,Sterling Brown,2018-02-09,1,2,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,-0.4,-13
10342,Sterling Brown,2018-02-10,0,5,0,1,.000,0,0,0.0,3,3,6,1,1,0,1,0,0,0.2,+3
10343,Sterling Brown,2018-02-13,1,6,1,4,.250,0,0,0.0,1,3,4,1,1,1,0,2,3,2.4,-1
10344,Sterling Brown,2018-02-15,1,4,1,3,.333,0,0,0.0,0,5,5,1,0,0,0,0,3,2.8,-7
10345,Sterling Brown,2018-02-23,2,7,2,3,.667,0,0,0.0,1,6,7,2,1,1,1,2,6,5.7,-2
10346,Sterling Brown,2018-02-25,4,5,1,2,.500,0,0,0.0,0,4,4,0,2,2,1,2,9,9.9,+2
10347,Sterling Brown,2018-02-27,2,5,0,2,.000,2,2,1.000,0,1,1,0,0,0,1,3,6,1.4,+8
10348,Sterling Brown,2018-02-28,2,6,0,2,.000,0,0,0.0,1,4,5,1,0,0,1,2,4,1.4,-3
10349,Sterling Brown,2018-03-02,1,3,0,2,.000,1,2,.500,0,0,0,1,0,0,0,4,3,0.0,-14
10350,Sterling Brown,2018-03-04,0,2,0,1,.000,0,0,0.0,1,2,3,0,1,0,1,1,0,-0.5,+5
10351,Sterling Brown,2018-03-05,1,2,0,0,0.0,2,2,1.000,1,1,2,2,0,0,1,0,4,4.4,+7
10352,Sterling Brown,2018-03-07,6,12,3,6,.500,0,0,0.0,2,3,5,0,0,0,0,1,15,10.9,+2
10353,Sterling Brown,2018-03-09,3,5,3,5,.600,2,2,1.000,0,7,7,1,0,0,1,1,11,10.1,+6
10354,Sterling Brown,2018-03-12,5,6,0,0,0.0,0,0,0.0,0,4,4,2,1,0,0,0,10,11.4,+7
10355,Sterling Brown,2018-03-14,0,2,0,1,.000,0,0,0.0,0,0,0,0,0,0,0,2,0,-2.2,-19
